tipo,url
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1081295?guid=1652808998343&returnUrl=%2fresultado%2flistar%3fguid%3d1652808998343%26quantidadePaginas%3d1%26codigoRegistro%3d1081295%231081295&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1081804?guid=1652809025041&returnUrl=%2fresultado%2flistar%3fguid%3d1652809025041%26quantidadePaginas%3d1%26codigoRegistro%3d1081804%231081804&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1081926?guid=1652809854693&returnUrl=%2fresultado%2flistar%3fguid%3d1652809854693%26quantidadePaginas%3d1%26codigoRegistro%3d1081926%231081926&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1089406?guid=1652809887957&returnUrl=%2fresultado%2flistar%3fguid%3d1652809887957%26quantidadePaginas%3d1%26codigoRegistro%3d1089406%231089406&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1088502?guid=1652809989644&returnUrl=%2fresultado%2flistar%3fguid%3d1652809989644%26quantidadePaginas%3d1%26codigoRegistro%3d1088502%231088502&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1060991?guid=1652810020719&returnUrl=%2fresultado%2flistar%3fguid%3d1652810020719%26quantidadePaginas%3d1%26codigoRegistro%3d1060991%231060991&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1089548?guid=1652810072374&returnUrl=%2fresultado%2flistar%3fguid%3d1652810072374%26quantidadePaginas%3d1%26codigoRegistro%3d1089548%231089548&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1090831?guid=1652810103206&returnUrl=%2fresultado%2flistar%3fguid%3d1652810103206%26quantidadePaginas%3d1%26codigoRegistro%3d1090831%231090831&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1090300?guid=1652810127488&returnUrl=%2fresultado%2flistar%3fguid%3d1652810127488%26quantidadePaginas%3d1%26codigoRegistro%3d1090300%231090300&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1091632?guid=1652810156960&returnUrl=%2fresultado%2flistar%3fguid%3d1652810156960%26quantidadePaginas%3d1%26codigoRegistro%3d1091632%231091632&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1090650?guid=1652810266839&returnUrl=%2fresultado%2flistar%3fguid%3d1652810266839%26quantidadePaginas%3d1%26codigoRegistro%3d1090650%231090650&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1091949?guid=1652810371000&returnUrl=%2fresultado%2flistar%3fguid%3d1652810371000%26quantidadePaginas%3d1%26codigoRegistro%3d1091949%231091949&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1091333?guid=1652810459431&returnUrl=%2fresultado%2flistar%3fguid%3d1652810459431%26quantidadePaginas%3d1%26codigoRegistro%3d1091333%231091333&i=1
