tipo,url,orientador,avaliador1,avaliador2,avaliador3,avaliador4
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1254318,orcid.org/0000-0003-1214-3431,orcid.org/0000-0003-1527-9668,orcid.org/0000-0002-5564-698X,,
MESTRADO,https://www.repositorio.unicamp.br/Resultado/Listar?guid=1706887206525,Selenium_error,,,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1371294,orcid.org/0000-0003-2608-4807,orcid.org/0000-0003-0125-630X,orcid.org/0000-0002-1287-8019,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1256874,orcid.org/0000-0001-9068-938X,orcid.org/0000-0001-6465-356X,sem orcid,orcid.org/0000-0002-1534-5744,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1254351,orcid.org/0000-0002-9545-2098,orcid.org/0000-0002-6023-5982,orcid.org/0000-0001-6503-8016,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1260903,orcid.org/0000-0001-7878-4990,orcid.org/0000-0001-6809-3547,orcid.org/0000-0003-2608-4807,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1259169,orcid.org/0000-0001-5201-1244,orcid.org/0000-0002-9545-2098,orcid.org/0000-0003-2111-1319,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1259671,orcid.org/0000-0003-1908-4753,orcid.org/0000-0002-4984-4832,orcid.org/0000-0003-2608-4807,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1260386,orcid.org/0000-0002-4531-1473,orcid.org/0000-0002-7603-9695,orcid.org/0000-0003-4275-0638,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1265519,orcid.org/0000-0002-8603-699X,orcid.org/0000-0002-1277-9336,orcid.org/0000-0002-6023-5982,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1265459,orcid.org/0000-0002-8972-080X,orcid.org/0000-0003-3081-9722,sem orcid,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1260085,orcid.org/0000-0002-3372-3366,orcid.org/0000-0001-6994-8076,orcid.org/0000-0002-5652-0852,,
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1265965,orcid.org/0000-0001-9068-938X,orcid.org/0000-0003-4929-7258,orcid.org/0000-0001-7745-6151,,
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1236910,orcid.org/0000-0003-4869-5190,orcid.org/0000-0002-5374-2521,sem orcid,orcid.org/0000-0002-4531-1473,orcid.org/0000-0002-3823-8941
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1238495,orcid.org/0000-0002-5564-698X,sem orcid,sem orcid,orcid.org/0000-0003-1783-4231,orcid.org/0000-0002-9539-6874
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1269233,orcid.org/0000-0003-2046-602X,orcid.org/0000-0003-2223-947X,orcid.org/0000-0001-8585-706X,orcid.org/0000-0002-6275-6503,orcid.org/0000-0002-1180-2637
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1241314,orcid.org/0000-0002-7002-875X,orcid.org/0000-0003-3551-4063,sem orcid,orcid.org/0000-0002-8837-9291,orcid.org/0000-0002-6731-1482
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1246260,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-8597-4987,orcid.org/0000-0003-2440-0247,orcid.org/0000-0003-3765-8300,orcid.org/0000-0002-2961-4044
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1245826,orcid.org/0000-0003-2046-602X,orcid.org/0000-0002-1180-2637,orcid.org/0000-0002-5591-3750,orcid.org/0000-0001-6305-9059,orcid.org/0000-0002-4851-5228
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1249064,orcid.org/0000-0001-9068-938X,orcid.org/0000-0001-7637-4293,orcid.org/0000-0002-9272-3403,orcid.org/0000-0003-0467-3133,orcid.org/0000-0002-3754-9115
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1249078,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-7718-8142,orcid.org/0000-0002-1156-8270,orcid.org/0000-0001-8793-3185,orcid.org/0000-0002-3754-9115
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1346774,orcid.org/0000-0001-9772-263X,orcid.org/0000-0001-7637-4293,orcid.org/0000-0002-6317-218X,orcid.org/0000-0001-9319-9829,orcid.org/0000-0002-3754-9115
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1247954,orcid.org/0000-0003-4462-3325,orcid.org/0000-0002-5868-6661,orcid.org/0000-0002-8340-4881,sem orcid,sem orcid
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1363183,orcid.org/0000-0002-4236-8212,orcid.org/0000-0001-7461-7570,orcid.org/0000-0003-2112-4806,orcid.org/0000-0003-4929-7258,
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1254355,orcid.org/0000-0002-1180-2637,orcid.org/0000-0002-1095-6714,orcid.org/0000-0002-5455-8910,orcid.org/0000-0002-8603-699X,orcid.org/0000-0002-6023-5982
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1254700,orcid.org/0000-0002-9529-4253,orcid.org/0000-0002-9955-5721,orcid.org/0000-0002-8229-3139,orcid.org/0000-0002-0472-4810,orcid.org/0000-0003-1001-082X
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1254885,orcid.org/0000-0002-4236-8212,orcid.org/0000-0002-9545-2098,orcid.org/0000-0001-9068-938X,orcid.org/0000-0003-2111-1319,orcid.org/0000-0002-3875-2211
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1256761,orcid.org/0000-0002-6731-1482,orcid.org/0000-0001-9242-2806,orcid.org/0000-0001-9577-9309,orcid.org/0000-0001-9241-2229,orcid.org/0000-0003-0225-5106
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1260081,orcid.org/0000-0002-4321-9075,orcid.org/0000-0002-2914-5380,orcid.org/0000-0003-0125-630X,orcid.org/0000-0003-3861-7260,orcid.org/0000-0003-2059-9463
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1267507,orcid.org/0000-0003-2046-602X,orcid.org/0000-0002-4865-5896,sem orcid,orcid.org/0000-0002-8972-080X,orcid.org/0000-0002-6023-5982
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1258784,orcid.org/0000-0003-3333-6822,orcid.org/0000-0003-0602-6298,orcid.org/0000-0001-6822-931X,orcid.org/0000-0003-4462-3325,orcid.org/0000-0002-0472-4810
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1268591,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-8687-2613,orcid.org/0000-0001-5715-149X,orcid.org/0000-0002-1649-6843,orcid.org/0000-0002-3948-305X
