tipo,url,orientador,avaliador1,avaliador2,avaliador3,avaliador4
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/839964?guid=1652463553578&returnUrl=%2fresultado%2flistar%3fguid%3d1652463553578%26quantidadePaginas%3d1%26codigoRegistro%3d839964%23839964&i=1,sem orcid,orcid.org/0000-0003-1929-9391,orcid.org/0000-0001-8309-6367,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/846125?guid=1652463579605&returnUrl=%2fresultado%2flistar%3fguid%3d1652463579605%26quantidadePaginas%3d1%26codigoRegistro%3d846125%23846125&i=1,orcid.org/0000-0002-1067-6421,sem orcid,orcid.org/0000-0003-2674-3366,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/846266?guid=1652463608430&returnUrl=%2fresultado%2flistar%3fguid%3d1652463608430%26quantidadePaginas%3d1%26codigoRegistro%3d846266%23846266&i=1,orcid.org/0000-0002-5945-0845,sem orcid,orcid.org/0000-0002-3948-305X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/855148?guid=1652463652829&returnUrl=%2fresultado%2flistar%3fguid%3d1652463652829%26quantidadePaginas%3d1%26codigoRegistro%3d855148%23855148&i=1,orcid.org/0000-0003-0125-630X,sem orcid,orcid.org/0000-0002-3159-4839,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/845784?guid=1652463686524&returnUrl=%2fresultado%2flistar%3fguid%3d1652463686524%26quantidadePaginas%3d1%26codigoRegistro%3d845784%23845784&i=1,orcid.org/0000-0003-2046-602X,sem orcid,orcid.org/0000-0002-1180-2637,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/849399?guid=1652463714109&returnUrl=%2fresultado%2flistar%3fguid%3d1652463714109%26quantidadePaginas%3d1%26codigoRegistro%3d849399%23849399&i=1,sem orcid,orcid.org/0000-0003-0678-4777,orcid.org/0000-0002-4830-5298,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/845811?guid=1652463743933&returnUrl=%2fresultado%2flistar%3fguid%3d1652463743933%26quantidadePaginas%3d1%26codigoRegistro%3d845811%23845811&i=2,orcid.org/0000-0002-9539-6874,orcid.org/0000-0002-6354-8917,orcid.org/0000-0003-1783-4231,,
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/782478?guid=1652464881685&returnUrl=%2fresultado%2flistar%3fguid%3d1652464881685%26quantidadePaginas%3d1%26codigoRegistro%3d782478%23782478&i=3,orcid.org/0000-0003-4869-5190,orcid.org/0000-0002-9957-5861,orcid.org/0000-0003-1752-6255,orcid.org/0000-0002-3823-8941,orcid.org/0000-0003-1783-4231
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/794965?guid=1652464936202&returnUrl=%2fresultado%2flistar%3fguid%3d1652464936202%26quantidadePaginas%3d1%26codigoRegistro%3d794965%23794965&i=1,orcid.org/0000-0002-3159-4839,orcid.org/0000-0002-8514-8033,sem orcid,orcid.org/0000-0003-0683-7672,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/823130?guid=1652464981434&returnUrl=%2fresultado%2flistar%3fguid%3d1652464981434%26quantidadePaginas%3d1%26codigoRegistro%3d823130%23823130&i=1,orcid.org/0000-0002-6540-8686,sem orcid,sem orcid,sem orcid,orcid.org/0000-0002-4830-5298
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/794996?guid=1652465134556&returnUrl=%2fresultado%2flistar%3fguid%3d1652465134556%26quantidadePaginas%3d1%26codigoRegistro%3d794996%23794996&i=1,orcid.org/0000-0002-4830-5298,sem orcid,orcid.org/0000-0002-6750-5965,sem orcid,orcid.org/0000-0002-9707-799X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/802958?guid=1652465240231&returnUrl=%2fresultado%2flistar%3fguid%3d1652465240231%26quantidadePaginas%3d1%26codigoRegistro%3d802958%23802958&i=1,orcid.org/0000-0001-5201-1244,sem orcid,sem orcid,orcid.org/0000-0002-1180-2637,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/804652?guid=1652465310362&returnUrl=%2fresultado%2flistar%3fguid%3d1652465310362%26quantidadePaginas%3d1%26codigoRegistro%3d804652%23804652&i=1,orcid.org/0000-0001-9772-263X,orcid.org/0000-0002-2075-3363,sem orcid,orcid.org/0000-0002-1756-4852,orcid.org/0000-0002-6023-5982
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/837095?guid=1652465387678&returnUrl=%2fresultado%2flistar%3fguid%3d1652465387678%26quantidadePaginas%3d1%26codigoRegistro%3d837095%23837095&i=1,orcid.org/0000-0003-4290-6508,orcid.org/0000-0003-3139-6266,orcid.org/0000-0002-0796-3868,orcid.org/0000-0002-1914-5790,orcid.org/0000-0001-6030-2682
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/818405?guid=1652465449608&returnUrl=%2fresultado%2flistar%3fguid%3d1652465449608%26quantidadePaginas%3d1%26codigoRegistro%3d818405%23818405&i=1,sem orcid,sem orcid,sem orcid,sem orcid,orcid.org/0000-0002-1180-2637
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/822638?guid=1652465516035&returnUrl=%2fresultado%2flistar%3fguid%3d1652465516035%26quantidadePaginas%3d1%26codigoRegistro%3d822638%23822638&i=3,sem orcid,sem orcid,orcid.org/0000-0002-6731-1482,orcid.org/0000-0002-7002-875X,
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/840446?guid=1652465558961&returnUrl=%2fresultado%2flistar%3fguid%3d1652465558961%26quantidadePaginas%3d1%26codigoRegistro%3d840446%23840446&i=1,sem orcid,sem orcid,sem orcid,orcid.org/0000-0002-1067-6421,orcid.org/0000-0003-4462-3325
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/837115?guid=1652465599969&returnUrl=%2fresultado%2flistar%3fguid%3d1652465599969%26quantidadePaginas%3d1%26codigoRegistro%3d837115%23837115&i=1,orcid.org/0000-0002-6731-1482,sem orcid,sem orcid,orcid.org/0000-0001-9241-2229,orcid.org/0000-0002-7002-875X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/862508?guid=1652465739949&returnUrl=%2fresultado%2flistar%3fguid%3d1652465739949%26quantidadePaginas%3d1%26codigoRegistro%3d862508%23862508&i=1,orcid.org/0000-0002-9539-6874,orcid.org/0000-0002-8803-0401,sem orcid,orcid.org/0000-0002-9384-8347,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/974430?guid=1652465774396&returnUrl=%2fresultado%2flistar%3fguid%3d1652465774396%26quantidadePaginas%3d1%26codigoRegistro%3d974430%23974430&i=1,orcid.org/0000-0002-7002-875X,sem orcid,sem orcid,orcid.org/0000-0002-6731-1482,orcid.org/0000-0002-3219-8061
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/846099?guid=1652465819311&returnUrl=%2fresultado%2flistar%3fguid%3d1652465819311%26quantidadePaginas%3d1%26codigoRegistro%3d846099%23846099&i=1,orcid.org/0000-0001-9772-263X,sem orcid,sem orcid,orcid.org/0000-0003-0125-630X,orcid.org/0000-0003-1783-4231
