tipo,url
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/794180?guid=1652457756102&returnUrl=%2fresultado%2flistar%3fguid%3d1652457756102%26quantidadePaginas%3d1%26codigoRegistro%3d794180%23794180&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/798651?guid=1652461510886&returnUrl=%2fresultado%2flistar%3fguid%3d1652461510886%26quantidadePaginas%3d1%26codigoRegistro%3d798651%23798651&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/795370?guid=1652461558805&returnUrl=%2fresultado%2flistar%3fguid%3d1652461558805%26quantidadePaginas%3d1%26codigoRegistro%3d795370%23795370&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/795402?guid=1652461616908&returnUrl=%2fresultado%2flistar%3fguid%3d1652461616908%26quantidadePaginas%3d1%26codigoRegistro%3d795402%23795402&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/798017?guid=1652461661403&returnUrl=%2fresultado%2flistar%3fguid%3d1652461661403%26quantidadePaginas%3d1%26codigoRegistro%3d798017%23798017&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/796728?guid=1652461719412&returnUrl=%2fresultado%2flistar%3fguid%3d1652461719412%26quantidadePaginas%3d1%26codigoRegistro%3d796728%23796728&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/798158?guid=1652461811233&returnUrl=%2fresultado%2flistar%3fguid%3d1652461811233%26quantidadePaginas%3d1%26codigoRegistro%3d798158%23798158&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/803009?guid=1652461899273&returnUrl=%2fresultado%2flistar%3fguid%3d1652461899273%26quantidadePaginas%3d1%26codigoRegistro%3d803009%23803009&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/823309?guid=1652461931244&returnUrl=%2fresultado%2flistar%3fguid%3d1652461931244%26quantidadePaginas%3d1%26codigoRegistro%3d823309%23823309&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/822086?guid=1652461962386&returnUrl=%2fresultado%2flistar%3fguid%3d1652461962386%26quantidadePaginas%3d1%26codigoRegistro%3d822086%23822086&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/802943?guid=1652462147702&returnUrl=%2fresultado%2flistar%3fguid%3d1652462147702%26quantidadePaginas%3d1%26codigoRegistro%3d802943%23802943&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/821421?guid=1652462175403&returnUrl=%2fresultado%2flistar%3fguid%3d1652462175403%26quantidadePaginas%3d1%26codigoRegistro%3d821421%23821421&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/845168?guid=1652462246191&returnUrl=%2fresultado%2flistar%3fguid%3d1652462246191%26quantidadePaginas%3d1%26codigoRegistro%3d845168%23845168&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/804619?guid=1652462290634&returnUrl=%2fresultado%2flistar%3fguid%3d1652462290634%26quantidadePaginas%3d1%26codigoRegistro%3d804619%23804619&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/823147?guid=1652462376919&returnUrl=%2fresultado%2flistar%3fguid%3d1652462376919%26quantidadePaginas%3d1%26codigoRegistro%3d823147%23823147&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/820838?guid=1652462480580&returnUrl=%2fresultado%2flistar%3fguid%3d1652462480580%26quantidadePaginas%3d1%26codigoRegistro%3d820838%23820838&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/836587?guid=1652462568222&returnUrl=%2fresultado%2flistar%3fguid%3d1652462568222%26quantidadePaginas%3d1%26codigoRegistro%3d836587%23836587&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/845752?guid=1652462600537&returnUrl=%2fresultado%2flistar%3fguid%3d1652462600537%26quantidadePaginas%3d1%26codigoRegistro%3d845752%23845752&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/837152?guid=1652462643240&returnUrl=%2fresultado%2flistar%3fguid%3d1652462643240%26quantidadePaginas%3d1%26codigoRegistro%3d837152%23837152&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/836613?guid=1652462675761&returnUrl=%2fresultado%2flistar%3fguid%3d1652462675761%26quantidadePaginas%3d1%26codigoRegistro%3d836613%23836613&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/836990?guid=1652462784949&returnUrl=%2fresultado%2flistar%3fguid%3d1652462784949%26quantidadePaginas%3d1%26codigoRegistro%3d836990%23836990&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/837030?guid=1652462946601&returnUrl=%2fresultado%2flistar%3fguid%3d1652462946601%26quantidadePaginas%3d1%26codigoRegistro%3d837030%23837030&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/840903?guid=1652463042944&returnUrl=%2fresultado%2flistar%3fguid%3d1652463042944%26quantidadePaginas%3d1%26codigoRegistro%3d840903%23840903&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/840123?guid=1652463093515&returnUrl=%2fresultado%2flistar%3fguid%3d1652463093515%26quantidadePaginas%3d1%26codigoRegistro%3d840123%23840123&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/836507?guid=1652463153729&returnUrl=%2fresultado%2flistar%3fguid%3d1652463153729%26quantidadePaginas%3d1%26codigoRegistro%3d836507%23836507&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/836668?guid=1652463244507&returnUrl=%2fresultado%2flistar%3fguid%3d1652463244507%26quantidadePaginas%3d1%26codigoRegistro%3d836668%23836668&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/846134?guid=1652463277296&returnUrl=%2fresultado%2flistar%3fguid%3d1652463277296%26quantidadePaginas%3d1%26codigoRegistro%3d846134%23846134&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/839953?guid=1652463388526&returnUrl=%2fresultado%2flistar%3fguid%3d1652463388526%26quantidadePaginas%3d1%26codigoRegistro%3d839953%23839953&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/838912?guid=1652463430030&returnUrl=%2fresultado%2flistar%3fguid%3d1652463430030%26quantidadePaginas%3d1%26codigoRegistro%3d838912%23838912&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/840062?guid=1652463462620&returnUrl=%2fresultado%2flistar%3fguid%3d1652463462620%26quantidadePaginas%3d1%26codigoRegistro%3d840062%23840062&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/838906?guid=1652463509485&returnUrl=%2fresultado%2flistar%3fguid%3d1652463509485%26quantidadePaginas%3d1%26codigoRegistro%3d838906%23838906&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/839964?guid=1652463553578&returnUrl=%2fresultado%2flistar%3fguid%3d1652463553578%26quantidadePaginas%3d1%26codigoRegistro%3d839964%23839964&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/846125?guid=1652463579605&returnUrl=%2fresultado%2flistar%3fguid%3d1652463579605%26quantidadePaginas%3d1%26codigoRegistro%3d846125%23846125&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/846266?guid=1652463608430&returnUrl=%2fresultado%2flistar%3fguid%3d1652463608430%26quantidadePaginas%3d1%26codigoRegistro%3d846266%23846266&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/855148?guid=1652463652829&returnUrl=%2fresultado%2flistar%3fguid%3d1652463652829%26quantidadePaginas%3d1%26codigoRegistro%3d855148%23855148&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/845784?guid=1652463686524&returnUrl=%2fresultado%2flistar%3fguid%3d1652463686524%26quantidadePaginas%3d1%26codigoRegistro%3d845784%23845784&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/849399?guid=1652463714109&returnUrl=%2fresultado%2flistar%3fguid%3d1652463714109%26quantidadePaginas%3d1%26codigoRegistro%3d849399%23849399&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/845811?guid=1652463743933&returnUrl=%2fresultado%2flistar%3fguid%3d1652463743933%26quantidadePaginas%3d1%26codigoRegistro%3d845811%23845811&i=2
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/782478?guid=1652464881685&returnUrl=%2fresultado%2flistar%3fguid%3d1652464881685%26quantidadePaginas%3d1%26codigoRegistro%3d782478%23782478&i=3
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/794965?guid=1652464936202&returnUrl=%2fresultado%2flistar%3fguid%3d1652464936202%26quantidadePaginas%3d1%26codigoRegistro%3d794965%23794965&i=1
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/823130?guid=1652464981434&returnUrl=%2fresultado%2flistar%3fguid%3d1652464981434%26quantidadePaginas%3d1%26codigoRegistro%3d823130%23823130&i=1
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/794996?guid=1652465134556&returnUrl=%2fresultado%2flistar%3fguid%3d1652465134556%26quantidadePaginas%3d1%26codigoRegistro%3d794996%23794996&i=1
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/802958?guid=1652465240231&returnUrl=%2fresultado%2flistar%3fguid%3d1652465240231%26quantidadePaginas%3d1%26codigoRegistro%3d802958%23802958&i=1
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/804652?guid=1652465310362&returnUrl=%2fresultado%2flistar%3fguid%3d1652465310362%26quantidadePaginas%3d1%26codigoRegistro%3d804652%23804652&i=1
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/837095?guid=1652465387678&returnUrl=%2fresultado%2flistar%3fguid%3d1652465387678%26quantidadePaginas%3d1%26codigoRegistro%3d837095%23837095&i=1
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/818405?guid=1652465449608&returnUrl=%2fresultado%2flistar%3fguid%3d1652465449608%26quantidadePaginas%3d1%26codigoRegistro%3d818405%23818405&i=1
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/822638?guid=1652465516035&returnUrl=%2fresultado%2flistar%3fguid%3d1652465516035%26quantidadePaginas%3d1%26codigoRegistro%3d822638%23822638&i=3
