tipo,url,orientador,avaliador1,avaliador2,avaliador3,avaliador4
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/896641?guid=1652475612682&returnUrl=%2fresultado%2flistar%3fguid%3d1652475612682%26quantidadePaginas%3d1%26codigoRegistro%3d896641%23896641&i=1,orcid.org/0000-0002-4830-5298,orcid.org/0000-0003-4290-6508,orcid.org/0000-0002-1756-4852,sem orcid,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/896588?guid=1652475651921&returnUrl=%2fresultado%2flistar%3fguid%3d1652475651921%26quantidadePaginas%3d1%26codigoRegistro%3d896588%23896588&i=1,orcid.org/0000-0001-7878-4990,orcid.org/0000-0002-6393-0876,sem orcid,orcid.org/0000-0001-8002-7075,orcid.org/0000-0003-3333-6822
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/902322?guid=1652475683215&returnUrl=%2fresultado%2flistar%3fguid%3d1652475683215%26quantidadePaginas%3d1%26codigoRegistro%3d902322%23902322&i=1,orcid.org/0000-0001-5685-8004,orcid.org/0000-0002-4236-8212,orcid.org/0000-0003-0125-630X,sem orcid,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/897108?guid=1652475721793&returnUrl=%2fresultado%2flistar%3fguid%3d1652475721793%26quantidadePaginas%3d1%26codigoRegistro%3d897108%23897108&i=1,sem orcid,orcid.org/0000-0002-4059-8700,orcid.org/0000-0002-6560-6965,orcid.org/0000-0001-6112-892X,orcid.org/0000-0002-1180-2637
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/897591?guid=1652475768035&returnUrl=%2fresultado%2flistar%3fguid%3d1652475768035%26quantidadePaginas%3d1%26codigoRegistro%3d897591%23897591&i=1,sem orcid,orcid.org/0000-0001-8309-6367,sem orcid,orcid.org/0000-0002-6560-6965,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/903072?guid=1652475800205&returnUrl=%2fresultado%2flistar%3fguid%3d1652475800205%26quantidadePaginas%3d1%26codigoRegistro%3d903072%23903072&i=1,orcid.org/0000-0001-9772-263X,orcid.org/0000-0003-4929-7258,orcid.org/0000-0002-2075-3363,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-5685-8004
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/904617?guid=1652475835679&returnUrl=%2fresultado%2flistar%3fguid%3d1652475835679%26quantidadePaginas%3d1%26codigoRegistro%3d904617%23904617&i=1,orcid.org/0000-0001-5685-8004,orcid.org/0000-0003-2608-4807,orcid.org/0000-0002-6471-4710,orcid.org/0000-0002-3897-3356,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/903638?guid=1652475873272&returnUrl=%2fresultado%2flistar%3fguid%3d1652475873272%26quantidadePaginas%3d1%26codigoRegistro%3d903638%23903638&i=1,orcid.org/0000-0003-1908-4753,orcid.org/0000-0001-8309-6367,orcid.org/0000-0002-1756-4852,sem orcid,orcid.org/0000-0003-4262-5474
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/904607?guid=1652475906311&returnUrl=%2fresultado%2flistar%3fguid%3d1652475906311%26quantidadePaginas%3d1%26codigoRegistro%3d904607%23904607&i=1,orcid.org/0000-0003-4290-6508,orcid.org/0000-0001-5103-8541,sem orcid,orcid.org/0000-0003-2608-4807,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/901718?guid=1652475960724&returnUrl=%2fresultado%2flistar%3fguid%3d1652475960724%26quantidadePaginas%3d1%26codigoRegistro%3d901718%23901718&i=2,orcid.org/0000-0002-4236-8212,orcid.org/0000-0001-5426-7083,orcid.org/0000-0002-6494-7514,orcid.org/0000-0002-0108-7246,orcid.org/0000-0001-5201-1244
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/907208?guid=1652476078609&returnUrl=%2fresultado%2flistar%3fguid%3d1652476078609%26quantidadePaginas%3d1%26codigoRegistro%3d907208%23907208&i=5,orcid.org/0000-0002-4830-5298,sem orcid,orcid.org/0000-0003-3441-0887,orcid.org/0000-0001-8309-6367,sem orcid
