tipo,url,orientador,avaliador1,avaliador2,avaliador3,avaliador4
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/423606?guid=1652140357980&returnUrl=%2fresultado%2flistar%3fguid%3d1652140357980%26quantidadePaginas%3d1%26codigoRegistro%3d423606%23423606&i=1,orcid.org/0000-0001-5015-2131,orcid.org/0000-0002-9554-1381,orcid.org/0000-0001-9772-263X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/430423?guid=1652140427764&returnUrl=%2fresultado%2flistar%3fguid%3d1652140427764%26quantidadePaginas%3d1%26codigoRegistro%3d430423%23430423&i=1,orcid.org/0000-0003-1908-4753,orcid.org/0000-0001-5944-8246,orcid.org/0000-0001-9772-263X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/426741?guid=1652140592815&returnUrl=%2fresultado%2flistar%3fguid%3d1652140592815%26quantidadePaginas%3d1%26codigoRegistro%3d426741%23426741&i=1,orcid.org/0000-0002-4830-5298,sem orcid,sem orcid,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/431264?guid=1652140645846&returnUrl=%2fresultado%2flistar%3fguid%3d1652140645846%26quantidadePaginas%3d1%26codigoRegistro%3d431264%23431264&i=1,orcid.org/0000-0001-8309-6367,sem orcid,orcid.org/0000-0001-8923-0432,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/434042?guid=1652140684537&returnUrl=%2fresultado%2flistar%3fguid%3d1652140684537%26quantidadePaginas%3d1%26codigoRegistro%3d434042%23434042&i=1,orcid.org/0000-0001-5201-1244,orcid.org/0000-0001-8309-6367,sem orcid,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/434057?guid=1652140712558&returnUrl=%2fresultado%2flistar%3fguid%3d1652140712558%26quantidadePaginas%3d1%26codigoRegistro%3d434057%23434057&i=1,sem orcid,sem orcid,orcid.org/0000-0001-7878-4990,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/445476?guid=1652140741177&returnUrl=%2fresultado%2flistar%3fguid%3d1652140741177%26quantidadePaginas%3d1%26codigoRegistro%3d445476%23445476&i=1,orcid.org/0000-0002-9539-6874,sem orcid,orcid.org/0000-0002-8803-0401,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/434428?guid=1652140797517&returnUrl=%2fresultado%2flistar%3fguid%3d1652140797517%26quantidadePaginas%3d1%26codigoRegistro%3d434428%23434428&i=1,sem orcid,orcid.org/0000-0003-3333-6822,orcid.org/0000-0002-0236-0689,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/434549?guid=1652140865321&returnUrl=%2fresultado%2flistar%3fguid%3d1652140865321%26quantidadePaginas%3d1%26codigoRegistro%3d434549%23434549&i=1,orcid.org/0000-0002-4830-5298,orcid.org/0000-0002-1347-186X,orcid.org/0000-0003-0683-7672,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/444561?guid=1652140909260&returnUrl=%2fresultado%2flistar%3fguid%3d1652140909260%26quantidadePaginas%3d1%26codigoRegistro%3d444561%23444561&i=4,orcid.org/0000-0001-5201-1244,sem orcid,orcid.org/0000-0002-1067-6421,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/445002?guid=1652140945148&returnUrl=%2fresultado%2flistar%3fguid%3d1652140945148%26quantidadePaginas%3d1%26codigoRegistro%3d445002%23445002&i=1,orcid.org/0000-0001-5685-8004,orcid.org/0000-0001-7309-4528,orcid.org/0000-0002-3159-4839,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/444596?guid=1652140977591&returnUrl=%2fresultado%2flistar%3fguid%3d1652140977591%26quantidadePaginas%3d1%26codigoRegistro%3d444596%23444596&i=1,orcid.org/0000-0002-9539-6874,orcid.org/0000-0002-9384-8347,sem orcid,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/448998?guid=1652141105665&returnUrl=%2fresultado%2flistar%3fguid%3d1652141105665%26quantidadePaginas%3d1%26codigoRegistro%3d448998%23448998&i=1,orcid.org/0000-0003-2046-602X,orcid.org/0000-0002-7789-3359,orcid.org/0000-0002-8856-194X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/445488?guid=1652141140205&returnUrl=%2fresultado%2flistar%3fguid%3d1652141140205%26quantidadePaginas%3d1%26codigoRegistro%3d445488%23445488&i=1,orcid.org/0000-0002-2914-5380,sem orcid,orcid.org/0000-0001-5015-2131,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/777586?guid=1652141223027&returnUrl=%2fresultado%2flistar%3fguid%3d1652141223027%26quantidadePaginas%3d1%26codigoRegistro%3d777586%23777586&i=1,orcid.org/0000-0002-7002-875X,sem orcid,orcid.org/0000-0002-6731-1482,,
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/423615?guid=1652141366077&returnUrl=%2fresultado%2flistar%3fguid%3d1652141366077%26quantidadePaginas%3d1%26codigoRegistro%3d423615%23423615&i=1,orcid.org/0000-0002-2914-5380,sem orcid,orcid.org/0000-0003-4929-7258,orcid.org/0000-0001-9336-9568,orcid.org/0000-0002-5652-0852
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/426748?guid=1652141415940&returnUrl=%2fresultado%2flistar%3fguid%3d1652141415940%26quantidadePaginas%3d1%26codigoRegistro%3d426748%23426748&i=2,sem orcid,orcid.org/0000-0003-3233-0314,sem orcid,orcid.org/0000-0002-8803-0401,orcid.org/0000-0003-0683-7672
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/434044?guid=1652141510349&returnUrl=%2fresultado%2flistar%3fguid%3d1652141510349%26quantidadePaginas%3d1%26codigoRegistro%3d434044%23434044&i=1,orcid.org/0000-0002-5945-0845,orcid.org/0000-0001-6627-7692,orcid.org/0000-0001-8175-8320,sem orcid,orcid.org/0000-0002-1067-6421
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/440984?guid=1652141552839&returnUrl=%2fresultado%2flistar%3fguid%3d1652141552839%26quantidadePaginas%3d1%26codigoRegistro%3d440984%23440984&i=1,sem orcid,orcid.org/0000-0002-8007-9817,orcid.org/0000-0001-9625-5259,orcid.org/0000-0002-1180-2637,orcid.org/0000-0002-6023-5982
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/436920?guid=1652141612271&returnUrl=%2fresultado%2flistar%3fguid%3d1652141612271%26quantidadePaginas%3d1%26codigoRegistro%3d436920%23436920&i=1,orcid.org/0000-0002-7002-875X,sem orcid,sem orcid,orcid.org/0000-0002-6731-1482,orcid.org/0000-0003-2046-602X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/437596?guid=1652141664867&returnUrl=%2fresultado%2flistar%3fguid%3d1652141664867%26quantidadePaginas%3d1%26codigoRegistro%3d437596%23437596&i=1,orcid.org/0000-0001-5201-1244,sem orcid,sem orcid,orcid.org/0000-0003-1908-4753,orcid.org/0000-0002-1067-6421
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/438287?guid=1652141715831&returnUrl=%2fresultado%2flistar%3fguid%3d1652141715831%26quantidadePaginas%3d1%26codigoRegistro%3d438287%23438287&i=1,orcid.org/0000-0002-2914-5380,orcid.org/0000-0003-3861-7260,sem orcid,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-5201-1244
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/444356?guid=1652141762049&returnUrl=%2fresultado%2flistar%3fguid%3d1652141762049%26quantidadePaginas%3d1%26codigoRegistro%3d444356%23444356&i=1,orcid.org/0000-0002-1180-2637,sem orcid,sem orcid,orcid.org/0000-0002-8856-194X,orcid.org/0000-0002-6023-5982
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/434357?guid=1652141814622&returnUrl=%2fresultado%2flistar%3fguid%3d1652141814622%26quantidadePaginas%3d1%26codigoRegistro%3d434357%23434357&i=1,orcid.org/0000-0003-4869-5190,sem orcid,orcid.org/0000-0002-9384-8347,orcid.org/0000-0002-9539-6874,orcid.org/0000-0002-8803-0401
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/444309?guid=1652141858107&returnUrl=%2fresultado%2flistar%3fguid%3d1652141858107%26quantidadePaginas%3d1%26codigoRegistro%3d444309%23444309&i=1,orcid.org/0000-0002-1180-2637,orcid.org/0000-0003-3888-7340,sem orcid,orcid.org/0000-0003-1908-4753,orcid.org/0000-0002-6023-5982
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/436932?guid=1652141911171&returnUrl=%2fresultado%2flistar%3fguid%3d1652141911171%26quantidadePaginas%3d1%26codigoRegistro%3d436932%23436932&i=1,orcid.org/0000-0003-1908-4753,sem orcid,orcid.org/0000-0002-5250-1785,orcid.org/0000-0002-1180-2637,orcid.org/0000-0002-9539-6874
