tipo,url,orientador,avaliador1,avaliador2,avaliador3,avaliador4
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1128803?guid=1652813047725&returnUrl=%2fresultado%2flistar%3fguid%3d1652813047725%26quantidadePaginas%3d1%26codigoRegistro%3d1128803%231128803&i=1,orcid.org/0000-0003-4869-5190,sem orcid,orcid.org/0000-0001-9772-263X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1128895?guid=1652813082295&returnUrl=%2fresultado%2flistar%3fguid%3d1652813082295%26quantidadePaginas%3d1%26codigoRegistro%3d1128895%231128895&i=1,orcid.org/0000-0003-4869-5190,sem orcid,orcid.org/0000-0001-5994-6560,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129459?guid=1652813135507&returnUrl=%2fresultado%2flistar%3fguid%3d1652813135507%26quantidadePaginas%3d1%26codigoRegistro%3d1129459%231129459&i=1,orcid.org/0000-0002-3159-4839,orcid.org/0000-0001-9068-938X,sem orcid,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129354?guid=1652813164600&returnUrl=%2fresultado%2flistar%3fguid%3d1652813164600%26quantidadePaginas%3d1%26codigoRegistro%3d1129354%231129354&i=1,orcid.org/0000-0003-0467-3133,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-9097-827X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129256?guid=1652813201962&returnUrl=%2fresultado%2flistar%3fguid%3d1652813201962%26quantidadePaginas%3d1%26codigoRegistro%3d1129256%231129256&i=1,orcid.org/0000-0002-2914-5380,orcid.org/0000-0003-0125-630X,sem orcid,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129257?guid=1652813235584&returnUrl=%2fresultado%2flistar%3fguid%3d1652813235584%26quantidadePaginas%3d1%26codigoRegistro%3d1129257%231129257&i=1,orcid.org/0000-0003-0467-3133,orcid.org/0000-0002-9666-3954,sem orcid,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129126?guid=1652813262726&returnUrl=%2fresultado%2flistar%3fguid%3d1652813262726%26quantidadePaginas%3d1%26codigoRegistro%3d1129126%231129126&i=1,orcid.org/0000-0002-3372-3366,orcid.org/0000-0001-8881-1657,orcid.org/0000-0002-5564-698X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129341?guid=1652813309774&returnUrl=%2fresultado%2flistar%3fguid%3d1652813309774%26quantidadePaginas%3d1%26codigoRegistro%3d1129341%231129341&i=1,orcid.org/0000-0002-3891-1593,orcid.org/0000-0002-9393-398X,orcid.org/0000-0002-6023-5982,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129339?guid=1652813335009&returnUrl=%2fresultado%2flistar%3fguid%3d1652813335009%26quantidadePaginas%3d1%26codigoRegistro%3d1129339%231129339&i=1,orcid.org/0000-0003-0467-3133,orcid.org/0000-0002-7519-0502,orcid.org/0000-0002-1534-5744,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129258?guid=1652813375456&returnUrl=%2fresultado%2flistar%3fguid%3d1652813375456%26quantidadePaginas%3d1%26codigoRegistro%3d1129258%231129258&i=2,orcid.org/0000-0003-4869-5190,orcid.org/0000-0003-1140-4513,orcid.org/0000-0002-5374-2521,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129334?guid=1652813409385&returnUrl=%2fresultado%2flistar%3fguid%3d1652813409385%26quantidadePaginas%3d1%26codigoRegistro%3d1129334%231129334&i=1,orcid.org/0000-0003-3333-6822,orcid.org/0000-0003-2059-9463,orcid.org/0000-0003-0125-630X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1129423?guid=1652813463718&returnUrl=%2fresultado%2flistar%3fguid%3d1652813463718%26quantidadePaginas%3d1%26codigoRegistro%3d1129423%231129423&i=1,orcid.org/0000-0003-0467-3133,orcid.org/0000-0002-2751-0014,orcid.org/0000-0001-9068-938X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1149268?guid=1652813504539&returnUrl=%2fresultado%2flistar%3fguid%3d1652813504539%26quantidadePaginas%3d1%26codigoRegistro%3d1149268%231149268&i=1,orcid.org/0000-0002-2914-5380,orcid.org/0000-0003-0804-1790,orcid.org/0000-0003-0125-630X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1148929?guid=1652813533388&returnUrl=%2fresultado%2flistar%3fguid%3d1652813533388%26quantidadePaginas%3d1%26codigoRegistro%3d1148929%231148929&i=1,orcid.org/0000-0003-2608-4807,orcid.org/0000-0002-4799-8774,orcid.org/0000-0002-9545-2098,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1149189?guid=1652813569215&returnUrl=%2fresultado%2flistar%3fguid%3d1652813569215%26quantidadePaginas%3d1%26codigoRegistro%3d1149189%231149189&i=1,orcid.org/0000-0002-2914-5380,orcid.org/0000-0003-2256-4379,orcid.org/0000-0001-9068-938X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157457?guid=1652813595388&returnUrl=%2fresultado%2flistar%3fguid%3d1652813595388%26quantidadePaginas%3d1%26codigoRegistro%3d1157457%231157457&i=1,orcid.org/0000-0002-8803-0401,orcid.org/0000-0003-1783-4231,orcid.org/0000-0002-9384-8347,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1149064?guid=1652813668959&returnUrl=%2fresultado%2flistar%3fguid%3d1652813668959%26quantidadePaginas%3d1%26codigoRegistro%3d1149064%231149064&i=1,orcid.org/0000-0001-9068-938X,orcid.org/0000-0002-1404-398X,orcid.org/0000-0003-0125-630X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1149432?guid=1652813709703&returnUrl=%2fresultado%2flistar%3fguid%3d1652813709703%26quantidadePaginas%3d1%26codigoRegistro%3d1149432%231149432&i=1,orcid.org/0000-0002-9545-2098,orcid.org/0000-0003-3052-3016,orcid.org/0000-0002-4531-1473,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1149191?guid=1652813758300&returnUrl=%2fresultado%2flistar%3fguid%3d1652813758300%26quantidadePaginas%3d1%26codigoRegistro%3d1149191%231149191&i=1,orcid.org/0000-0003-0125-630X,orcid.org/0000-0002-0189-8540,orcid.org/0000-0002-1756-4852,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1161077?guid=1652813942995&returnUrl=%2fresultado%2flistar%3fguid%3d1652813942995%26quantidadePaginas%3d1%26codigoRegistro%3d1161077%231161077&i=1,orcid.org/0000-0002-4830-5298,orcid.org/0000-0003-3580-5178,orcid.org/0000-0002-4531-1473,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1149200?guid=1652814038213&returnUrl=%2fresultado%2flistar%3fguid%3d1652814038213%26quantidadePaginas%3d1%26codigoRegistro%3d1149200%231149200&i=1,orcid.org/0000-0002-1756-4852,orcid.org/0000-0003-0125-630X,orcid.org/0000-0002-1386-4794,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157217?guid=1652814076063&returnUrl=%2fresultado%2flistar%3fguid%3d1652814076063%26quantidadePaginas%3d1%26codigoRegistro%3d1157217%231157217&i=1,orcid.org/0000-0003-1001-082X,orcid.org/0000-0002-9529-4253,orcid.org/0000-0003-0602-6298,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157209?guid=1652814105706&returnUrl=%2fresultado%2flistar%3fguid%3d1652814105706%26quantidadePaginas%3d1%26codigoRegistro%3d1157209%231157209&i=1,orcid.org/0000-0002-7603-9695,orcid.org/0000-0002-4531-1473,sem orcid,orcid.org/0000-0002-5824-7087,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157234?guid=1652814171472&returnUrl=%2fresultado%2flistar%3fguid%3d1652814171472%26quantidadePaginas%3d1%26codigoRegistro%3d1157234%231157234&i=2,orcid.org/0000-0002-4236-8212,sem orcid,orcid.org/0000-0003-0866-6272,orcid.org/0000-0003-1720-5080,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157604?guid=1652814209370&returnUrl=%2fresultado%2flistar%3fguid%3d1652814209370%26quantidadePaginas%3d1%26codigoRegistro%3d1157604%231157604&i=2,orcid.org/0000-0002-3372-3366,sem orcid,orcid.org/0000-0003-2982-4006,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157336?guid=1652814258112&returnUrl=%2fresultado%2flistar%3fguid%3d1652814258112%26quantidadePaginas%3d1%26codigoRegistro%3d1157336%231157336&i=2,orcid.org/0000-0002-4236-8212,orcid.org/0000-0002-1534-5744,orcid.org/0000-0001-6172-0229,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157713?guid=1652814287723&returnUrl=%2fresultado%2flistar%3fguid%3d1652814287723%26quantidadePaginas%3d1%26codigoRegistro%3d1157713%231157713&i=1,orcid.org/0000-0003-2046-602X,orcid.org/0000-0002-1180-2637,orcid.org/0000-0003-3109-4305,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157737?guid=1654270807041&returnUrl=%2fresultado%2flistar%3fguid%3d1654270807041%26quantidadePaginas%3d1%26codigoRegistro%3d1157737%231157737&i=2,orcid.org/0000-0002-2914-5380,orcid.org/0000-0001-8522-2056,orcid.org/0000-0003-0125-630X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157515?guid=1654270841785&returnUrl=%2fresultado%2flistar%3fguid%3d1654270841785%26quantidadePaginas%3d1%26codigoRegistro%3d1157515%231157515&i=2,orcid.org/0000-0002-1067-6421,orcid.org/0000-0001-8785-5906,orcid.org/0000-0002-8687-2613,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157788?guid=1654270874584&returnUrl=%2fresultado%2flistar%3fguid%3d1654270874584%26quantidadePaginas%3d1%26codigoRegistro%3d1157788%231157788&i=1,orcid.org/0000-0003-2046-602X,orcid.org/0000-0002-6275-6503,orcid.org/0000-0001-9772-263X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1161260?guid=1654270910321&returnUrl=%2fresultado%2flistar%3fguid%3d1654270910321%26quantidadePaginas%3d1%26codigoRegistro%3d1161260%231161260&i=1,orcid.org/0000-0002-8803-0401,orcid.org/0000-0002-0375-1657,orcid.org/0000-0003-4869-5190,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1161412?guid=1654270946094&returnUrl=%2fresultado%2flistar%3fguid%3d1654270946094%26quantidadePaginas%3d1%26codigoRegistro%3d1161412%231161412&i=1,orcid.org/0000-0002-8972-080X,orcid.org/0000-0002-0472-4810,orcid.org/0000-0002-5263-1977,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1158153?guid=1654270986729&returnUrl=%2fresultado%2flistar%3fguid%3d1654270986729%26quantidadePaginas%3d1%26codigoRegistro%3d1158153%231158153&i=1,orcid.org/0000-0002-0472-4810,orcid.org/0000-0003-0602-6298,orcid.org/0000-0001-6030-2682,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1162057?guid=1654271012037&returnUrl=%2fresultado%2flistar%3fguid%3d1654271012037%26quantidadePaginas%3d1%26codigoRegistro%3d1162057%231162057&i=1,orcid.org/0000-0003-0467-3133,orcid.org/0000-0003-2944-4476,orcid.org/0000-0002-0689-2703,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157544?guid=1654271058882&returnUrl=%2fresultado%2flistar%3fguid%3d1654271058882%26quantidadePaginas%3d1%26codigoRegistro%3d1157544%231157544&i=1,orcid.org/0000-0002-5564-698X,orcid.org/0000-0002-8603-699X,sem orcid,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157501?guid=1654271089421&returnUrl=%2fresultado%2flistar%3fguid%3d1654271089421%26quantidadePaginas%3d1%26codigoRegistro%3d1157501%231157501&i=2,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-8597-4987,orcid.org/0000-0001-9319-9829,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1158119?guid=1654271128222&returnUrl=%2fresultado%2flistar%3fguid%3d1654271128222%26quantidadePaginas%3d1%26codigoRegistro%3d1158119%231158119&i=1,orcid.org/0000-0003-4237-4281,orcid.org/0000-0003-4462-3325,sem orcid,sem orcid,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1158115?guid=1654271181844&returnUrl=%2fresultado%2flistar%3fguid%3d1654271181844%26quantidadePaginas%3d1%26codigoRegistro%3d1158115%231158115&i=2,orcid.org/0000-0002-2914-5380,orcid.org/0000-0001-9068-938X,orcid.org/0000-0002-5163-2986,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1157707?guid=1654271227297&returnUrl=%2fresultado%2flistar%3fguid%3d1654271227297%26quantidadePaginas%3d1%26codigoRegistro%3d1157707%231157707&i=1,orcid.org/0000-0002-4531-1473,orcid.org/0000-0001-9502-1362,orcid.org/0000-0002-3823-8941,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1161700?guid=1654271260912&returnUrl=%2fresultado%2flistar%3fguid%3d1654271260912%26quantidadePaginas%3d1%26codigoRegistro%3d1161700%231161700&i=1,orcid.org/0000-0002-8803-0401,orcid.org/0000-0003-1399-7535,orcid.org/0000-0002-6023-5982,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1161854?guid=1654271354940&returnUrl=%2fresultado%2flistar%3fguid%3d1654271354940%26quantidadePaginas%3d1%26codigoRegistro%3d1161854%231161854&i=1,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-3948-305X,orcid.org/0000-0002-8972-080X,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1161847,orcid.org/0000-0001-6305-9059,orcid.org/0000-0003-0524-3274,orcid.org/0000-0003-1783-4231,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1161411?guid=1654271439011&returnUrl=%2fresultado%2flistar%3fguid%3d1654271439011%26quantidadePaginas%3d1%26codigoRegistro%3d1161411%231161411&i=1,orcid.org/0000-0001-9068-938X,orcid.org/0000-0002-8889-1586,orcid.org/0000-0002-1534-5744,,
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1161410?guid=1654271457517&returnUrl=%2fresultado%2flistar%3fguid%3d1654271457517%26quantidadePaginas%3d1%26codigoRegistro%3d1161410%231161410&i=1,orcid.org/0000-0003-4549-7105,orcid.org/0000-0002-2159-339X,orcid.org/0000-0002-1180-2637,,
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1127183?guid=1654271504404&returnUrl=%2fresultado%2flistar%3fguid%3d1654271504404%26quantidadePaginas%3d1%26codigoRegistro%3d1127183%231127183&i=7,orcid.org/0000-0002-4830-5298,sem orcid,orcid.org/0000-0001-9176-8709,orcid.org/0000-0002-4607-9880,orcid.org/0000-0003-3052-3016
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1127255?guid=1654271562487&returnUrl=%2fresultado%2flistar%3fguid%3d1654271562487%26quantidadePaginas%3d1%26codigoRegistro%3d1127255%231127255&i=1,orcid.org/0000-0003-0125-630X,orcid.org/0000-0003-3551-6480,sem orcid,orcid.org/0000-0002-1941-6036,orcid.org/0000-0002-0503-7297
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1128749?guid=1654271594965&returnUrl=%2fresultado%2flistar%3fguid%3d1654271594965%26quantidadePaginas%3d1%26codigoRegistro%3d1128749%231128749&i=1,orcid.org/0000-0002-8972-080X,orcid.org/0000-0003-2823-7600,orcid.org/0000-0001-6476-4534,orcid.org/0000-0002-5263-1977,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1128991?guid=1654271651577&returnUrl=%2fresultado%2flistar%3fguid%3d1654271651577%26quantidadePaginas%3d1%26codigoRegistro%3d1128991%231128991&i=4,orcid.org/0000-0001-9772-263X,orcid.org/0000-0002-9272-3403,sem orcid,orcid.org/0000-0002-5017-8320,orcid.org/0000-0003-4344-1263
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1129107?guid=1654271699505&returnUrl=%2fresultado%2flistar%3fguid%3d1654271699505%26quantidadePaginas%3d1%26codigoRegistro%3d1129107%231129107&i=1,orcid.org/0000-0001-9772-263X,orcid.org/0000-0001-8318-1780,sem orcid,orcid.org/0000-0003-0467-3133,orcid.org/0000-0003-0125-630X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1128968?guid=1654271786990&returnUrl=%2fresultado%2flistar%3fguid%3d1654271786990%26quantidadePaginas%3d1%26codigoRegistro%3d1128968%231128968&i=1,orcid.org/0000-0001-9772-263X,orcid.org/0000-0002-7860-9575,orcid.org/0000-0003-3589-1619,orcid.org/0000-0002-9545-2098,orcid.org/0000-0002-1756-4852
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1129183?guid=1654271827193&returnUrl=%2fresultado%2flistar%3fguid%3d1654271827193%26quantidadePaginas%3d1%26codigoRegistro%3d1129183%231129183&i=2,orcid.org/0000-0002-4830-5298,orcid.org/0000-0002-6750-5965,orcid.org/0000-0003-1929-9391,orcid.org/0000-0001-5804-950X,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1170400?guid=1654271868132&returnUrl=%2fresultado%2flistar%3fguid%3d1654271868132%26quantidadePaginas%3d1%26codigoRegistro%3d1170400%231170400&i=2,orcid.org/0000-0002-4236-8212,sem orcid,orcid.org/0000-0002-6494-7514,orcid.org/0000-0002-1724-9780,orcid.org/0000-0002-7645-7758
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1149269?guid=1654271922150&returnUrl=%2fresultado%2flistar%3fguid%3d1654271922150%26quantidadePaginas%3d1%26codigoRegistro%3d1149269%231149269&i=1,orcid.org/0000-0003-1783-4231,orcid.org/0000-0001-6816-208X,orcid.org/0000-0002-5591-3750,orcid.org/0000-0002-1180-2637,orcid.org/0000-0001-9068-938X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1149098?guid=1654271988742&returnUrl=%2fresultado%2flistar%3fguid%3d1654271988742%26quantidadePaginas%3d1%26codigoRegistro%3d1149098%231149098&i=3,orcid.org/0000-0003-4869-5190,orcid.org/0000-0002-9992-8540,orcid.org/0000-0001-8824-3055,orcid.org/0000-0003-1140-4513,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1157394?guid=1654272021275&returnUrl=%2fresultado%2flistar%3fguid%3d1654272021275%26quantidadePaginas%3d1%26codigoRegistro%3d1157394%231157394&i=3,orcid.org/0000-0001-9772-263X,sem orcid,orcid.org/0000-0003-3308-6384,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-7266-9211
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1157685?guid=1654272083291&returnUrl=%2fresultado%2flistar%3fguid%3d1654272083291%26quantidadePaginas%3d1%26codigoRegistro%3d1157685%231157685&i=4,orcid.org/0000-0002-3372-3366,orcid.org/0000-0001-9448-2036,orcid.org/0000-0002-6023-5982,orcid.org/0000-0001-6994-8076,
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1157496?guid=1654272122970&returnUrl=%2fresultado%2flistar%3fguid%3d1654272122970%26quantidadePaginas%3d1%26codigoRegistro%3d1157496%231157496&i=1,orcid.org/0000-0003-0125-630X,orcid.org/0000-0002-4187-8798,orcid.org/0000-0002-7779-1950,orcid.org/0000-0003-0467-3133,orcid.org/0000-0002-9104-613X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1161648?guid=1654272166254&returnUrl=%2fresultado%2flistar%3fguid%3d1654272166254%26quantidadePaginas%3d1%26codigoRegistro%3d1161648%231161648&i=2,orcid.org/0000-0002-2914-5380,sem orcid,sem orcid,sem orcid,orcid.org/0000-0001-9772-263X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1161434?guid=1654272213266&returnUrl=%2fresultado%2flistar%3fguid%3d1654272213266%26quantidadePaginas%3d1%26codigoRegistro%3d1161434%231161434&i=2,orcid.org/0000-0001-8309-6367,orcid.org/0000-0003-2111-1319,orcid.org/0000-0002-7270-1477,orcid.org/0000-0001-8923-0432,orcid.org/0000-0002-9545-2098
