tipo,url
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/901712?guid=1652476434194&returnUrl=%2fresultado%2flistar%3fguid%3d1652476434194%26quantidadePaginas%3d1%26codigoRegistro%3d901712%23901712&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/903661?guid=1652476482335&returnUrl=%2fresultado%2flistar%3fguid%3d1652476482335%26quantidadePaginas%3d1%26codigoRegistro%3d903661%23903661&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/909121?guid=1652476505987&returnUrl=%2fresultado%2flistar%3fguid%3d1652476505987%26quantidadePaginas%3d1%26codigoRegistro%3d909121%23909121&i=4
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/906902?guid=1652476543684&returnUrl=%2fresultado%2flistar%3fguid%3d1652476543684%26quantidadePaginas%3d1%26codigoRegistro%3d906902%23906902&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/905255?guid=1652476580505&returnUrl=%2fresultado%2flistar%3fguid%3d1652476580505%26quantidadePaginas%3d1%26codigoRegistro%3d905255%23905255&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/906006?guid=1652476672092&returnUrl=%2fresultado%2flistar%3fguid%3d1652476672092%26quantidadePaginas%3d1%26codigoRegistro%3d906006%23906006&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/904588?guid=1652476732635&returnUrl=%2fresultado%2flistar%3fguid%3d1652476732635%26quantidadePaginas%3d1%26codigoRegistro%3d904588%23904588&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/909740?guid=1652476857602&returnUrl=%2fresultado%2flistar%3fguid%3d1652476857602%26quantidadePaginas%3d1%26codigoRegistro%3d909740%23909740&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/910848?guid=1652476900074&returnUrl=%2fresultado%2flistar%3fguid%3d1652476900074%26quantidadePaginas%3d1%26codigoRegistro%3d910848%23910848&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/913827?guid=1652476955862&returnUrl=%2fresultado%2flistar%3fguid%3d1652476955862%26quantidadePaginas%3d1%26codigoRegistro%3d913827%23913827&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/910355?guid=1652477003957&returnUrl=%2fresultado%2flistar%3fguid%3d1652477003957%26quantidadePaginas%3d1%26codigoRegistro%3d910355%23910355&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/918342?guid=1652477047539&returnUrl=%2fresultado%2flistar%3fguid%3d1652477047539%26quantidadePaginas%3d1%26codigoRegistro%3d918342%23918342&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/912564?guid=1652477146079&returnUrl=%2fresultado%2flistar%3fguid%3d1652477146079%26quantidadePaginas%3d1%26codigoRegistro%3d912564%23912564&i=5
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/911614?guid=1652477224156&returnUrl=%2fresultado%2flistar%3fguid%3d1652477224156%26quantidadePaginas%3d1%26codigoRegistro%3d911614%23911614&i=5
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/917829?guid=1652477282880&returnUrl=%2fresultado%2flistar%3fguid%3d1652477282880%26quantidadePaginas%3d1%26codigoRegistro%3d917829%23917829&i=3
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/911592
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/915655?guid=1652477484466&returnUrl=%2fresultado%2flistar%3fguid%3d1652477484466%26quantidadePaginas%3d1%26codigoRegistro%3d915655%23915655&i=7
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/915606?guid=1652477548641&returnUrl=%2fresultado%2flistar%3fguid%3d1652477548641%26quantidadePaginas%3d1%26codigoRegistro%3d915606%23915606&i=18
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/912865?guid=1652477585486&returnUrl=%2fresultado%2flistar%3fguid%3d1652477585486%26quantidadePaginas%3d1%26codigoRegistro%3d912865%23912865&i=1
