tipo,url
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/420825?guid=1651936552381&returnUrl=%2fresultado%2flistar%3fguid%3d1651936552381%26quantidadePaginas%3d1%26codigoRegistro%3d420825%23420825&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/364402?guid=1651936595480&returnUrl=%2fresultado%2flistar%3fguid%3d1651936595480%26quantidadePaginas%3d1%26codigoRegistro%3d364402%23364402&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/378058?guid=1651936635269&returnUrl=%2fresultado%2flistar%3fguid%3d1651936635269%26quantidadePaginas%3d1%26codigoRegistro%3d378058%23378058&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/364404?guid=1651936703650&returnUrl=%2fresultado%2flistar%3fguid%3d1651936703650%26quantidadePaginas%3d1%26codigoRegistro%3d364404%23364404&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/365332?guid=1651936734921&returnUrl=%2fresultado%2flistar%3fguid%3d1651936734921%26quantidadePaginas%3d1%26codigoRegistro%3d365332%23365332&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/364377?guid=1651936782089&returnUrl=%2fresultado%2flistar%3fguid%3d1651936782089%26quantidadePaginas%3d1%26codigoRegistro%3d364377%23364377&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/364410?guid=1651936837446&returnUrl=%2fresultado%2flistar%3fguid%3d1651936837446%26quantidadePaginas%3d1%26codigoRegistro%3d364410%23364410&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/396675?guid=1651936873851&returnUrl=%2fresultado%2flistar%3fguid%3d1651936873851%26quantidadePaginas%3d1%26codigoRegistro%3d396675%23396675&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/364420?guid=1651936924104&returnUrl=%2fresultado%2flistar%3fguid%3d1651936924104%26quantidadePaginas%3d1%26codigoRegistro%3d364420%23364420&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/367432?guid=1651936952104&returnUrl=%2fresultado%2flistar%3fguid%3d1651936952104%26quantidadePaginas%3d1%26codigoRegistro%3d367432%23367432&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/400629?guid=1651936990184&returnUrl=%2fresultado%2flistar%3fguid%3d1651936990184%26quantidadePaginas%3d1%26codigoRegistro%3d400629%23400629&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/367434?guid=1651937033207&returnUrl=%2fresultado%2flistar%3fguid%3d1651937033207%26quantidadePaginas%3d1%26codigoRegistro%3d367434%23367434&i=3
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/375175?guid=1651937074158&returnUrl=%2fresultado%2flistar%3fguid%3d1651937074158%26quantidadePaginas%3d1%26codigoRegistro%3d375175%23375175&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/398427?guid=1651937109565&returnUrl=%2fresultado%2flistar%3fguid%3d1651937109565%26quantidadePaginas%3d1%26codigoRegistro%3d398427%23398427&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/372963?guid=1651937152571&returnUrl=%2fresultado%2flistar%3fguid%3d1651937152571%26quantidadePaginas%3d1%26codigoRegistro%3d372963%23372963&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/380579?guid=1651937719340&returnUrl=%2fresultado%2flistar%3fguid%3d1651937719340%26quantidadePaginas%3d1%26codigoRegistro%3d380579%23380579&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/465184?guid=1651937742954&returnUrl=%2fresultado%2flistar%3fguid%3d1651937742954%26quantidadePaginas%3d1%26codigoRegistro%3d465184%23465184&i=1
