tipo,url
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/396681?guid=1651940590949&returnUrl=%2fresultado%2flistar%3fguid%3d1651940590949%26quantidadePaginas%3d1%26codigoRegistro%3d396681%23396681&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/411919?guid=1651940655926&returnUrl=%2fresultado%2flistar%3fguid%3d1651940655926%26quantidadePaginas%3d1%26codigoRegistro%3d411919%23411919&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/404753?guid=1651940685971&returnUrl=%2fresultado%2flistar%3fguid%3d1651940685971%26quantidadePaginas%3d1%26codigoRegistro%3d404753%23404753&i=2
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/396699?guid=1651940778773&returnUrl=%2fresultado%2flistar%3fguid%3d1651940778773%26quantidadePaginas%3d1%26codigoRegistro%3d396699%23396699&i=5
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/416663?guid=1651941473895&returnUrl=%2fresultado%2flistar%3fguid%3d1651941473895%26quantidadePaginas%3d1%26codigoRegistro%3d416663%23416663&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/403868?guid=1651941499789&returnUrl=%2fresultado%2flistar%3fguid%3d1651941499789%26quantidadePaginas%3d1%26codigoRegistro%3d403868%23403868&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/398863?guid=1651941539125&returnUrl=%2fresultado%2flistar%3fguid%3d1651941539125%26quantidadePaginas%3d1%26codigoRegistro%3d398863%23398863&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/415555?guid=1651941570286&returnUrl=%2fresultado%2flistar%3fguid%3d1651941570286%26quantidadePaginas%3d1%26codigoRegistro%3d415555%23415555&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/396694?guid=1651941601568&returnUrl=%2fresultado%2flistar%3fguid%3d1651941601568%26quantidadePaginas%3d1%26codigoRegistro%3d396694%23396694&i=1
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/398841?guid=1651941634644&returnUrl=%2fresultado%2flistar%3fguid%3d1651941634644%26quantidadePaginas%3d1%26codigoRegistro%3d398841%23398841&i=1
