tipo,url,orientador,avaliador1,avaliador2,avaliador3,avaliador4
,https://repositorio.unicamp.br/acervo/detalhe/779116?guid=1652455959753&returnUrl=%2fresultado%2flistar%3fguid%3d1652455959753%26quantidadePaginas%3d1%26codigoRegistro%3d779116%23779116&i=1,orcid.org/0000-0002-8803-0401,orcid.org/0000-0002-9957-5861,orcid.org/0000-0002-9539-6874,,
,https://repositorio.unicamp.br/acervo/detalhe/779140?guid=1652455987226&returnUrl=%2fresultado%2flistar%3fguid%3d1652455987226%26quantidadePaginas%3d1%26codigoRegistro%3d779140%23779140&i=1,orcid.org/0000-0002-8803-0401,sem orcid,sem orcid,,
,https://repositorio.unicamp.br/acervo/detalhe/777443?guid=1652456053770&returnUrl=%2fresultado%2flistar%3fguid%3d1652456053770%26quantidadePaginas%3d1%26codigoRegistro%3d777443%23777443&i=1,orcid.org/0000-0002-8803-0401,sem orcid,orcid.org/0000-0002-9539-6874,,
,https://repositorio.unicamp.br/acervo/detalhe/778260?guid=1652456087569&returnUrl=%2fresultado%2flistar%3fguid%3d1652456087569%26quantidadePaginas%3d1%26codigoRegistro%3d778260%23778260&i=1,orcid.org/0000-0002-8803-0401,orcid.org/0000-0003-1399-7535,orcid.org/0000-0003-1908-4753,,
,https://repositorio.unicamp.br/acervo/detalhe/774177?guid=1652456113732&returnUrl=%2fresultado%2flistar%3fguid%3d1652456113732%26quantidadePaginas%3d1%26codigoRegistro%3d774177%23774177&i=1,orcid.org/0000-0002-8856-194X,sem orcid,orcid.org/0000-0002-3823-8941,,
,https://repositorio.unicamp.br/acervo/detalhe/779402?guid=1652456152811&returnUrl=%2fresultado%2flistar%3fguid%3d1652456152811%26quantidadePaginas%3d1%26codigoRegistro%3d779402%23779402&i=1,orcid.org/0000-0001-5685-8004,sem orcid,orcid.org/0000-0001-5015-2131,,
,https://repositorio.unicamp.br/acervo/detalhe/774079?guid=1652456190402&returnUrl=%2fresultado%2flistar%3fguid%3d1652456190402%26quantidadePaginas%3d1%26codigoRegistro%3d774079%23774079&i=1,orcid.org/0000-0001-5685-8004,sem orcid,orcid.org/0000-0001-5396-9868,,
,https://repositorio.unicamp.br/acervo/detalhe/777416?guid=1652456230435&returnUrl=%2fresultado%2flistar%3fguid%3d1652456230435%26quantidadePaginas%3d1%26codigoRegistro%3d777416%23777416&i=1,orcid.org/0000-0001-5685-8004,orcid.org/0000-0002-6951-7150,orcid.org/0000-0003-0125-630X,,
,https://repositorio.unicamp.br/acervo/detalhe/778122?guid=1652456278628&returnUrl=%2fresultado%2flistar%3fguid%3d1652456278628%26quantidadePaginas%3d1%26codigoRegistro%3d778122%23778122&i=1,orcid.org/0000-0003-3333-6822,orcid.org/0000-0001-5615-1746,orcid.org/0000-0003-2608-4807,,
,https://repositorio.unicamp.br/acervo/detalhe/772853?guid=1652456324479&returnUrl=%2fresultado%2flistar%3fguid%3d1652456324479%26quantidadePaginas%3d1%26codigoRegistro%3d772853%23772853&i=1,sem orcid,orcid.org/0000-0003-2608-4807,sem orcid,,
,https://repositorio.unicamp.br/acervo/detalhe/772316?guid=1652456353702&returnUrl=%2fresultado%2flistar%3fguid%3d1652456353702%26quantidadePaginas%3d1%26codigoRegistro%3d772316%23772316&i=1,sem orcid,sem orcid,orcid.org/0000-0002-1067-6421,,
,https://repositorio.unicamp.br/acervo/detalhe/779213?guid=1652456400476&returnUrl=%2fresultado%2flistar%3fguid%3d1652456400476%26quantidadePaginas%3d1%26codigoRegistro%3d779213%23779213&i=1,orcid.org/0000-0002-5945-0845,sem orcid,orcid.org/0000-0001-6030-2682,,
,https://repositorio.unicamp.br/acervo/detalhe/777438?guid=1652456451471&returnUrl=%2fresultado%2flistar%3fguid%3d1652456451471%26quantidadePaginas%3d1%26codigoRegistro%3d777438%23777438&i=1,orcid.org/0000-0002-3159-4839,orcid.org/0000-0002-3152-4523,orcid.org/0000-0003-0125-630X,,
,https://repositorio.unicamp.br/acervo/detalhe/777420?guid=1652456474124&returnUrl=%2fresultado%2flistar%3fguid%3d1652456474124%26quantidadePaginas%3d1%26codigoRegistro%3d777420%23777420&i=1,sem orcid,sem orcid,orcid.org/0000-0003-4290-6508,,
,https://repositorio.unicamp.br/acervo/detalhe/786051?guid=1652456507486&returnUrl=%2fresultado%2flistar%3fguid%3d1652456507486%26quantidadePaginas%3d1%26codigoRegistro%3d786051%23786051&i=2,orcid.org/0000-0003-4549-7105,sem orcid,orcid.org/0000-0002-3823-8941,,
,https://repositorio.unicamp.br/acervo/detalhe/783735?guid=1652456539735&returnUrl=%2fresultado%2flistar%3fguid%3d1652456539735%26quantidadePaginas%3d1%26codigoRegistro%3d783735%23783735&i=1,orcid.org/0000-0001-9772-263X,orcid.org/0000-0002-6494-7514,orcid.org/0000-0002-6023-5982,,
,https://repositorio.unicamp.br/acervo/detalhe/779382?guid=1652456565472&returnUrl=%2fresultado%2flistar%3fguid%3d1652456565472%26quantidadePaginas%3d1%26codigoRegistro%3d779382%23779382&i=2,orcid.org/0000-0001-9772-263X,orcid.org/0000-0001-6112-892X,orcid.org/0000-0002-4830-5298,,
,https://repositorio.unicamp.br/acervo/detalhe/782517?guid=1652456608516&returnUrl=%2fresultado%2flistar%3fguid%3d1652456608516%26quantidadePaginas%3d1%26codigoRegistro%3d782517%23782517&i=1,sem orcid,orcid.org/0000-0002-2312-7042,orcid.org/0000-0002-6023-5982,,
,https://repositorio.unicamp.br/acervo/detalhe/787681?guid=1652456627399&returnUrl=%2fresultado%2flistar%3fguid%3d1652456627399%26quantidadePaginas%3d1%26codigoRegistro%3d787681%23787681&i=1,orcid.org/0000-0002-9539-6874,sem orcid,sem orcid,,
,https://repositorio.unicamp.br/acervo/detalhe/782510?guid=1652456653829&returnUrl=%2fresultado%2flistar%3fguid%3d1652456653829%26quantidadePaginas%3d1%26codigoRegistro%3d782510%23782510&i=1,,sem orcid,orcid.org/0000-0002-3891-1593,,
,https://repositorio.unicamp.br/acervo/detalhe/782519?guid=1652456695378&returnUrl=%2fresultado%2flistar%3fguid%3d1652456695378%26quantidadePaginas%3d1%26codigoRegistro%3d782519%23782519&i=1,orcid.org/0000-0002-9539-6874,sem orcid,orcid.org/0000-0003-4869-5190,,
,https://repositorio.unicamp.br/acervo/detalhe/779165?guid=1652456728081&returnUrl=%2fresultado%2flistar%3fguid%3d1652456728081%26quantidadePaginas%3d1%26codigoRegistro%3d779165%23779165&i=1,orcid.org/0000-0002-8856-194X,orcid.org/0000-0002-2972-9423,orcid.org/0000-0002-5178-3661,,
,https://repositorio.unicamp.br/acervo/detalhe/779398?guid=1652456798747&returnUrl=%2fresultado%2flistar%3fguid%3d1652456798747%26quantidadePaginas%3d1%26codigoRegistro%3d779398%23779398&i=1,sem orcid,sem orcid,orcid.org/0000-0002-3891-1593,,
,https://repositorio.unicamp.br/acervo/detalhe/782411?guid=1652456840921&returnUrl=%2fresultado%2flistar%3fguid%3d1652456840921%26quantidadePaginas%3d1%26codigoRegistro%3d782411%23782411&i=1,orcid.org/0000-0002-5945-0845,orcid.org/0000-0003-3910-8804,orcid.org/0000-0002-1067-6421,,
,https://repositorio.unicamp.br/acervo/detalhe/786096?guid=1652456864519&returnUrl=%2fresultado%2flistar%3fguid%3d1652456864519%26quantidadePaginas%3d1%26codigoRegistro%3d786096%23786096&i=1,sem orcid,orcid.org/0000-0002-3160-3168,orcid.org/0000-0002-6023-5982,,
,https://repositorio.unicamp.br/acervo/detalhe/783707?guid=1652456913375&returnUrl=%2fresultado%2flistar%3fguid%3d1652456913375%26quantidadePaginas%3d1%26codigoRegistro%3d783707%23783707&i=1,sem orcid,orcid.org/0000-0003-0683-7672,orcid.org/0000-0001-6112-892X,,
,https://repositorio.unicamp.br/acervo/detalhe/787665?guid=1652456947489&returnUrl=%2fresultado%2flistar%3fguid%3d1652456947489%26quantidadePaginas%3d1%26codigoRegistro%3d787665%23787665&i=1,orcid.org/0000-0001-6030-2682,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-3434-3074,,
,https://repositorio.unicamp.br/acervo/detalhe/782265?guid=1652456973491&returnUrl=%2fresultado%2flistar%3fguid%3d1652456973491%26quantidadePaginas%3d1%26codigoRegistro%3d782265%23782265&i=1,orcid.org/0000-0001-6030-2682,orcid.org/0000-0003-2998-6785,orcid.org/0000-0003-2608-4807,,
,https://repositorio.unicamp.br/acervo/detalhe/845762?guid=1652457023181&returnUrl=%2fresultado%2flistar%3fguid%3d1652457023181%26quantidadePaginas%3d1%26codigoRegistro%3d845762%23845762&i=3,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-3948-305X,orcid.org/0000-0001-6030-2682,,
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/478335?guid=1652457158716&returnUrl=%2fresultado%2flistar%3fguid%3d1652457158716%26quantidadePaginas%3d1%26codigoRegistro%3d478335%23478335&i=1,orcid.org/0000-0003-2046-602X,sem orcid,sem orcid,orcid.org/0000-0002-1180-2637,orcid.org/0000-0002-8856-194X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/478202?guid=1652457215339&returnUrl=%2fresultado%2flistar%3fguid%3d1652457215339%26quantidadePaginas%3d1%26codigoRegistro%3d478202%23478202&i=1,orcid.org/0000-0003-2046-602X,orcid.org/0000-0001-9756-378X,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-6023-5982,
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/477130?guid=1652457250720&returnUrl=%2fresultado%2flistar%3fguid%3d1652457250720%26quantidadePaginas%3d1%26codigoRegistro%3d477130%23477130&i=1,orcid.org/0000-0002-2914-5380,sem orcid,orcid.org/0000-0001-5203-4366,orcid.org/0000-0001-9336-9568,orcid.org/0000-0002-4236-8212
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/480792?guid=1652457314341&returnUrl=%2fresultado%2flistar%3fguid%3d1652457314341%26quantidadePaginas%3d1%26codigoRegistro%3d480792%23480792&i=1,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-4252-3710,orcid.org/0000-0003-2998-6785,orcid.org/0000-0002-7002-875X,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/771315?guid=1652457353451&returnUrl=%2fresultado%2flistar%3fguid%3d1652457353451%26quantidadePaginas%3d1%26codigoRegistro%3d771315%23771315&i=1,orcid.org/0000-0002-1180-2637,orcid.org/0000-0002-3823-8941,orcid.org/0000-0003-2046-602X,orcid.org/0000-0001-5746-4154,orcid.org/0000-0003-2715-6796
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/768432?guid=1652457403765&returnUrl=%2fresultado%2flistar%3fguid%3d1652457403765%26quantidadePaginas%3d1%26codigoRegistro%3d768432%23768432&i=1,orcid.org/0000-0002-4830-5298,sem orcid,sem orcid,orcid.org/0000-0003-4290-6508,orcid.org/0000-0003-1908-4753
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/778255?guid=1652457457027&returnUrl=%2fresultado%2flistar%3fguid%3d1652457457027%26quantidadePaginas%3d1%26codigoRegistro%3d778255%23778255&i=1,orcid.org/0000-0002-4830-5298,sem orcid,sem orcid,sem orcid,sem orcid
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/782497?guid=1652457514273&returnUrl=%2fresultado%2flistar%3fguid%3d1652457514273%26quantidadePaginas%3d1%26codigoRegistro%3d782497%23782497&i=1,orcid.org/0000-0002-4830-5298,orcid.org/0000-0002-0796-3868,sem orcid,orcid.org/0000-0001-8309-6367,orcid.org/0000-0003-0678-4777
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/779155?guid=1652457560196&returnUrl=%2fresultado%2flistar%3fguid%3d1652457560196%26quantidadePaginas%3d1%26codigoRegistro%3d779155%23779155&i=1,orcid.org/0000-0002-3823-8941,sem orcid,sem orcid,sem orcid,orcid.org/0000-0002-8856-194X
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/782257?guid=1652457595216&returnUrl=%2fresultado%2flistar%3fguid%3d1652457595216%26quantidadePaginas%3d1%26codigoRegistro%3d782257%23782257&i=1,orcid.org/0000-0003-2046-602X,sem orcid,sem orcid,orcid.org/0000-0002-1180-2637,orcid.org/0000-0001-6030-2682
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/782504?guid=1652457631077&returnUrl=%2fresultado%2flistar%3fguid%3d1652457631077%26quantidadePaginas%3d1%26codigoRegistro%3d782504%23782504&i=1,orcid.org/0000-0003-3333-6822,orcid.org/0000-0003-2608-4807,orcid.org/0000-0001-7878-4990,orcid.org/0000-0001-5615-1746,orcid.org/0000-0001-9174-2816
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/798142?guid=1652457668567&returnUrl=%2fresultado%2flistar%3fguid%3d1652457668567%26quantidadePaginas%3d1%26codigoRegistro%3d798142%23798142&i=2,orcid.org/0000-0002-3159-4839,sem orcid,orcid.org/0000-0002-8225-1107,sem orcid,orcid.org/0000-0002-2906-3588
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/794163?guid=1652457692892&returnUrl=%2fresultado%2flistar%3fguid%3d1652457692892%26quantidadePaginas%3d1%26codigoRegistro%3d794163%23794163&i=2,orcid.org/0000-0002-1067-6421,orcid.org/0000-0003-4701-8067,orcid.org/0000-0001-6030-2682,orcid.org/0000-0003-4462-3325,orcid.org/0000-0002-6946-9670
